0.0,940.88
0.20300006866455078,953.21
0.4030001163482666,944.79
0.6050000190734863,946.38
0.81600022315979,947.79
1.0220000743865967,936.42
1.2269999980926514,945.06
1.437000036239624,951.35
1.6460001468658447,952.11
1.8540000915527344,944.99
2.061000108718872,934.21
2.2710001468658447,942.27
2.4790000915527344,947.05
2.688000202178955,950.75
2.8970000743865967,941.19
3.1050000190734863,946.33
3.309000015258789,943.39
3.511000156402588,950.02
3.7130000591278076,953.90
3.9230000972747803,933.54
4.125,931.94
4.325000047683716,943.55
4.5340001583099365,950.92
4.745000123977661,950.01
4.948000192642212,955.07
5.14900016784668,942.98
5.355000019073486,939.16
5.564000129699707,938.04
5.770000219345093,940.94
5.979000091552734,938.15
6.184000015258789,947.97
6.389000177383423,950.06
6.5920000076293945,946.80
6.79800009727478,951.61
7.007000207901001,953.28
7.216000080108643,944.60
7.420000076293945,940.27
7.629000186920166,945.59
7.834000110626221,938.45
8.04200005531311,940.23
8.25,938.91
8.458000183105469,947.00
8.666000127792358,944.68
8.874000072479248,943.50
9.080000162124634,950.33
9.290000200271606,947.94
9.5,951.45
9.710000038146973,946.14
9.920000076293945,941.26
10.130000114440918,938.34
10.338000059127808,941.34
10.549000024795532,929.43
10.758000135421753,945.22
10.964000225067139,948.10
11.174000024795532,944.79
11.379000186920166,942.33
11.586000204086304,944.14
11.787000179290771,953.45
11.992000102996826,950.42
12.201000213623047,937.49
12.413000106811523,939.50
12.624000072479248,940.51
12.83400011062622,943.47
13.039000034332275,944.91
13.246000051498413,939.30
13.44700002670288,941.60
13.64900016784668,937.73
13.855000019073486,939.86
14.064000129699707,946.09
14.26800012588501,944.94
14.479000091552734,942.22
14.689000129699707,934.01
14.895000219345093,949.01
15.097000122070312,943.78
15.305000066757202,949.31
15.51200008392334,943.08
15.719000101089478,945.52
15.926000118255615,950.22
16.134000062942505,952.02
16.34000015258789,952.19
16.54700016975403,954.49
16.75100016593933,954.00
16.953999996185303,955.26
17.1560001373291,955.14
17.35700011253357,954.25
17.55900001525879,955.97
17.759999990463257,954.49
17.963000059127808,952.00
18.164000034332275,955.75
18.365000009536743,955.57
18.568000078201294,953.20
18.772000074386597,953.22
18.973000049591064,954.07
19.17300009727478,1003.99
19.374000072479248,907.21
19.5770001411438,953.95
19.78500008583069,955.43
19.993000030517578,955.90
20.198000192642212,955.55
20.409000158309937,955.55
20.609000205993652,955.25
20.814000129699707,954.87
21.027000188827515,938.16
21.23800015449524,955.41
21.438000202178955,975.17
21.645000219345093,933.90
21.847000122070312,955.21
22.0530002117157,951.61
22.259999990463257,952.60
22.467000007629395,952.96
22.67200016975403,953.13
22.87600016593933,949.68
23.078999996185303,952.75
23.2810001373291,950.66
23.485000133514404,952.79
23.69000005722046,952.57
23.89300012588501,951.79
24.10199999809265,950.04
24.312000036239624,941.31
24.520000219345093,951.60
24.724000215530396,953.38
24.926000118255615,955.64
25.132000207901,947.72
25.337000131607056,948.46
25.54200005531311,944.30
25.753000020980835,951.19
25.957000017166138,943.57
26.157000064849854,987.43
26.36400008201599,901.02
26.569000005722046,947.86
26.778000116348267,928.90
26.984000205993652,948.83
27.19100022315979,943.92
27.402000188827515,932.07
27.611000061035156,946.22
27.819000005722046,941.09
28.02300000190735,947.70
28.225000143051147,937.76
28.427000045776367,943.88
28.630000114440918,950.09
28.842000007629395,942.68
29.0530002117157,935.73
29.259000062942505,957.59
29.46500015258789,956.17
29.67300009727478,947.47
29.87600016593933,950.04
30.08400011062622,947.58
30.295000076293945,939.70
30.503000020980835,950.17
30.713000059127808,951.97
30.92300009727478,946.40
31.134000062942505,951.13
31.335000038146973,950.52
31.53500008583069,951.71
31.735000133514404,958.12
31.94000005722046,933.55
32.151000022888184,944.83
32.355000019073486,948.96
32.55900001525879,943.20
32.759000062942505,976.49
32.968000173568726,927.00
33.17300009727478,950.00
33.38000011444092,955.79
33.58500003814697,950.49
33.79400014877319,944.63
34.007000207901,937.10
34.218000173568726,960.28
34.4280002117157,941.48
34.63600015640259,952.62
34.84700012207031,949.86
35.0550000667572,943.83
35.26100015640259,945.45
35.46500015258789,953.66
35.67400002479553,950.35
35.878000020980835,952.08
36.081000089645386,941.82
36.29200005531311,950.33
36.50100016593933,947.09
36.70900011062622,943.81
36.90900015830994,963.35
37.11800003051758,939.50
37.3270001411438,946.09
37.53600001335144,945.48
37.74600005149841,945.34
37.95800018310547,936.42
38.164000034332275,947.33
38.373000144958496,944.24
38.58200001716614,942.65
38.78700017929077,949.89
38.99400019645691,949.11
39.20100021362305,942.69
39.407999992370605,946.93
39.616000175476074,941.56
